id_compra,data,mes,cliente,valor_total_da_compra
1219880200796-01,2022-03-24,3,Cliente 10381,199.8
1219880382160-01,2022-03-24,3,Cliente 10382,69.9
1219880676124-01,2022-03-24,3,Cliente 10383,86.37
1219881244766-01,2022-03-24,3,Cliente 10384,405.6
1219881387856-01,2022-03-24,3,Cliente 10385,172.9
1219881826588-01,2022-03-24,3,Cliente 10386,139.0
1219881843152-01,2022-03-24,3,Cliente 40,627.3
1219882246781-01,2022-03-24,3,Cliente 10387,220.7
1219883431888-01,2022-03-24,3,Cliente 10388,439.0
1219890849436-01,2022-03-24,3,Cliente 10389,149.0
1219891039249-01,2022-03-24,3,Cliente 10390,169.8
1219891482097-01,2022-03-24,3,Cliente 10391,145.8
1219891839608-01,2022-03-24,3,Cliente 10392,199.8
1219891913709-01,2022-03-24,3,Cliente 1784,234.7
1219893455685-01,2022-03-24,3,Cliente 10393,708.7
1219900240357-01,2022-03-24,3,Cliente 10394,857.5
1219900302985-01,2022-03-24,3,Cliente 10395,154.8
1219900686399-01,2022-03-24,3,Cliente 10396,164.7
1219903439922-01,2022-03-24,3,Cliente 10397,133.2
1219912181453-01,2022-03-24,3,Cliente 10398,35.1
1219912372935-01,2022-03-24,3,Cliente 10399,49.41
1219912559950-01,2022-03-24,3,Cliente 10400,86.9
1219912722317-01,2022-03-24,3,Cliente 10401,200.9
1219920907086-01,2022-03-24,3,Cliente 10402,367.9
1219923399340-01,2022-03-24,3,Cliente 10403,214.6
1219930262157-01,2022-03-24,3,Cliente 10404,76.9
1219933088676-01,2022-03-24,3,Cliente 10405,389.6
1219941730283-01,2022-03-24,3,Cliente 10406,78.3
1219941886285-01,2022-03-24,3,Cliente 10407,373.7
1219952781302-01,2022-03-24,3,Cliente 10408,219.6
1219953064161-01,2022-03-24,3,Cliente 10409,258.8
1220020834653-01,2022-03-25,3,Cliente 10410,229.6
1220021391382-01,2022-03-25,3,Cliente 10411,184.7
1220030393255-01,2022-03-25,3,Cliente 10412,229.8
1219651096963-01,2022-03-23,3,Cliente 10413,142.9
1219661620732-01,2022-03-23,3,Cliente 9448,166.7
1219673384986-01,2022-03-23,3,Cliente 10414,188.9
1219673524777-01,2022-03-23,3,Cliente 10415,197.8
1219681015740-01,2022-03-23,3,Cliente 10416,301.6
1219681346998-01,2022-03-23,3,Cliente 10417,69.9
1219681598830-01,2022-03-23,3,Cliente 10418,109.9
1219683595305-01,2022-03-23,3,Cliente 10419,201.4
1219692230223-01,2022-03-23,3,Cliente 10420,249.7
1219692621905-01,2022-03-23,3,Cliente 10421,291.4
1219693215746-01,2022-03-23,3,Cliente 10422,319.7
1219701325400-01,2022-03-23,3,Cliente 10423,119.9
1219712699611-01,2022-03-23,3,Cliente 10424,189.7
1219781764640-01,2022-03-24,3,Cliente 10425,251.4
1219783274045-01,2022-03-24,3,Cliente 10426,183.7
1219790422505-01,2022-03-24,3,Cliente 10427,109.8
1219791398351-01,2022-03-24,3,Cliente 10428,175.8
1219792865064-01,2022-03-24,3,Cliente 5596,189.0
1219800629341-01,2022-03-24,3,Cliente 10429,54.9
1219800950354-01,2022-03-24,3,Cliente 9392,245.7
1219802568413-01,2022-03-24,3,Cliente 10430,299.0
1219812574451-01,2022-03-24,3,Cliente 10431,109.9
1219820227295-01,2022-03-24,3,Cliente 6412,342.8
1219820571487-01,2022-03-24,3,Cliente 10432,182.5
1219823474827-01,2022-03-24,3,Cliente 10433,1868.3
1219830198228-01,2022-03-24,3,Cliente 7201,80.8
1219830696502-01,2022-03-24,3,Cliente 10434,353.4
1219831641110-01,2022-03-24,3,Cliente 10435,109.9
1219831642716-01,2022-03-24,3,Cliente 10436,356.7
1219832910735-01,2022-03-24,3,Cliente 10437,220.7
1219832967938-01,2022-03-24,3,Cliente 10438,229.7
1219840265450-01,2022-03-24,3,Cliente 40,627.3
1219840533870-01,2022-03-24,3,Cliente 10439,189.0
1219841764813-01,2022-03-24,3,Cliente 10440,139.8
1219841908409-01,2022-03-24,3,Cliente 10441,229.8
1219842154529-01,2022-03-24,3,Cliente 40,627.3
1219842204325-01,2022-03-24,3,Cliente 10442,149.0
1219842506983-01,2022-03-24,3,Cliente 10443,77.7
1219843151827-01,2022-03-24,3,Cliente 10444,1308.8
1219843349324-01,2022-03-24,3,Cliente 9856,206.7
1219843555164-01,2022-03-24,3,Cliente 10445,179.8
1219850276566-01,2022-03-24,3,Cliente 10446,176.7
1219850769019-01,2022-03-24,3,Cliente 10447,162.6
1219850993459-01,2022-03-24,3,Cliente 10448,258.8
1219851127422-01,2022-03-24,3,Cliente 10449,69.9
1219851268677-01,2022-03-24,3,Cliente 1350,200.9
1219851808829-01,2022-03-24,3,Cliente 10450,214.5
1219852163037-01,2022-03-24,3,Cliente 10451,92.5
1219852334681-01,2022-03-24,3,Cliente 10452,117.6
1219852378062-01,2022-03-24,3,Cliente 10453,978.5
1238883264127-01,2022-06-11,6,Cliente 10454,297.6
1238921006691-01,2022-06-12,6,Cliente 10455,204.8
1238921965594-01,2022-06-12,6,Cliente 10456,37.6
1238932042609-01,2022-06-12,6,Cliente 10457,346.7
1238980641160-01,2022-06-12,6,Cliente 10458,76.9
1239000724010-01,2022-06-12,6,Cliente 10459,188.7
1239010222534-01,2022-06-12,6,Cliente 10460,76.9
1239013546280-01,2022-06-12,6,Cliente 3076,185.6
1239022030787-01,2022-06-12,6,Cliente 10461,81.85
1239022037914-01,2022-06-12,6,Cliente 577,169.0
1239030167075-01,2022-06-12,6,Cliente 10462,230.7
1239033467196-01,2022-06-12,6,Cliente 10463,86.9
1239040590979-01,2022-06-12,6,Cliente 1570,206.5
1239041399222-01,2022-06-12,6,Cliente 10464,65.8
1239042311282-01,2022-06-12,6,Cliente 10465,76.9
1239042456550-01,2022-06-12,6,Cliente 10466,54.9
1239042471209-01,2022-06-12,6,Cliente 10467,163.8
1239043318955-01,2022-06-12,6,Cliente 10468,133.2
1239043364353-01,2022-06-12,6,Cliente 10469,135.17
1239050255503-01,2022-06-12,6,Cliente 10470,49.15
1239050807131-01,2022-06-12,6,Cliente 10471,54.9
1239051170196-01,2022-06-12,6,Cliente 10472,112.7
1239051919475-01,2022-06-12,6,Cliente 1570,225.6
1239053067168-01,2022-06-12,6,Cliente 10473,44.34
1239061791852-01,2022-06-12,6,Cliente 10474,131.24
1239071411190-01,2022-06-12,6,Cliente 10475,807.8
1239072963946-01,2022-06-12,6,Cliente 10476,438.0
1239073029146-01,2022-06-12,6,Cliente 10477,76.9
1239080213158-01,2022-06-12,6,Cliente 10478,258.9
1239080974174-01,2022-06-12,6,Cliente 10479,76.9
1239082532616-01,2022-06-12,6,Cliente 10480,80.8
1239083209855-01,2022-06-12,6,Cliente 10478,258.9
1239092459697-01,2022-06-12,6,Cliente 7849,109.8
1239101285206-01,2022-06-12,6,Cliente 10481,109.8
1239102115314-01,2022-06-12,6,Cliente 10482,377.7
1239120511560-01,2022-06-12,6,Cliente 10483,730.0
1238640788354-01,2022-06-10,6,Cliente 10484,65.8
1238642261512-01,2022-06-10,6,Cliente 10485,730.0
1238642339284-01,2022-06-10,6,Cliente 10484,33.4
1238642480377-01,2022-06-10,6,Cliente 10486,105.2
1238643585373-01,2022-06-10,6,Cliente 10487,123.62
1238651216789-01,2022-06-10,6,Cliente 10488,344.0
1238660465002-01,2022-06-10,6,Cliente 10489,50.0
1238682293946-01,2022-06-11,6,Cliente 10490,166.7
1238733178282-01,2022-06-11,6,Cliente 10491,353.6
1238760569403-01,2022-06-11,6,Cliente 10492,164.7
1238761426385-01,2022-06-11,6,Cliente 10493,54.9
1238763026216-01,2022-06-11,6,Cliente 10494,645.2
1239122795793-01,2022-06-12,6,Cliente 1163,139.0
1238770283465-01,2022-06-11,6,Cliente 10495,76.9
1239132703795-01,2022-06-12,6,Cliente 10496,76.9
1238770283901-01,2022-06-11,6,Cliente 10497,257.0
1239133447150-01,2022-06-12,6,Cliente 10498,102.8
1239140555627-01,2022-06-12,6,Cliente 4993,219.6
1238770921917-01,2022-06-11,6,Cliente 10499,438.0
1239140887138-01,2022-06-12,6,Cliente 4993,274.5
1239230815779-01,2022-06-13,6,Cliente 10500,54.9
1238771013482-01,2022-06-11,6,Cliente 10501,219.6
1239242125249-01,2022-06-13,6,Cliente 10502,193.9
1238781027317-01,2022-06-11,6,Cliente 10503,104.8
1239242910705-01,2022-06-13,6,Cliente 10504,292.0
1238781176605-01,2022-06-11,6,Cliente 10505,189.0
1239250880536-01,2022-06-13,6,Cliente 10506,50.0
1239251260811-01,2022-06-13,6,Cliente 10507,130.0
1238781755179-01,2022-06-11,6,Cliente 10508,76.9
1239251875368-01,2022-06-13,6,Cliente 2496,74.0
1238790575920-01,2022-06-11,6,Cliente 10509,169.0
1239252311706-01,2022-06-13,6,Cliente 10510,329.4
1239260538314-01,2022-06-13,6,Cliente 10511,78.3
1239261436665-01,2022-06-13,6,Cliente 10512,220.7
1238791338870-01,2022-06-11,6,Cliente 10513,66.6
1238791516359-01,2022-06-11,6,Cliente 10514,164.7
1238793066328-01,2022-06-11,6,Cliente 5192,111.8
1238800742843-01,2022-06-11,6,Cliente 10515,76.9
1238801307058-01,2022-06-11,6,Cliente 10516,76.9
1238802986476-01,2022-06-11,6,Cliente 10451,109.8
1238803231766-01,2022-06-11,6,Cliente 1052,223.6
1238803311743-01,2022-06-11,6,Cliente 10517,220.7
1238803344671-01,2022-06-11,6,Cliente 10518,320.0
1238811509320-01,2022-06-11,6,Cliente 2444,129.6
1238811696754-01,2022-06-11,6,Cliente 10519,109.8
1238812527981-01,2022-06-11,6,Cliente 10520,152.7
1238821476150-01,2022-06-11,6,Cliente 10521,54.9
1238823075826-01,2022-06-11,6,Cliente 10522,117.6
1238831416688-01,2022-06-11,6,Cliente 10523,80.0
1238832924399-01,2022-06-11,6,Cliente 10524,76.9
1238841149580-01,2022-06-11,6,Cliente 2354,236.86
1238841722572-01,2022-06-11,6,Cliente 10525,25.9
1238842119786-01,2022-06-11,6,Cliente 10526,83.3
1238843288293-01,2022-06-11,6,Cliente 10527,234.8
1238843402074-01,2022-06-11,6,Cliente 10528,189.0
1238852065813-01,2022-06-11,6,Cliente 10529,334.04
1238860574955-01,2022-06-11,6,Cliente 5233,51.8
1238860815756-01,2022-06-11,6,Cliente 10530,236.3
1238860930199-01,2022-06-11,6,Cliente 10531,54.9
1238862583457-01,2022-06-11,6,Cliente 3520,361.9
1238862960905-01,2022-06-11,6,Cliente 10532,86.9
1238863369674-01,2022-06-11,6,Cliente 10533,76.9
1238863551767-01,2022-06-11,6,Cliente 2281,300.8
1238873024726-01,2022-06-11,6,Cliente 2484,210.15
1239361494647-01,2022-06-13,6,Cliente 4878,219.6
1239261839803-01,2022-06-13,6,Cliente 10534,49.9
1239361509448-01,2022-06-13,6,Cliente 285,124.5
1239262036341-01,2022-06-13,6,Cliente 10535,46.9
1239361979951-01,2022-06-13,6,Cliente 10536,182.6
1239271766090-01,2022-06-13,6,Cliente 10537,208.7
1239362210441-01,2022-06-13,6,Cliente 10538,54.9
1239273035598-01,2022-06-13,6,Cliente 10539,164.7
1239363184794-01,2022-06-13,6,Cliente 10540,66.6
1239273531314-01,2022-06-13,6,Cliente 10541,169.0
1239371069312-01,2022-06-13,6,Cliente 10542,64.8
1239372080006-01,2022-06-13,6,Cliente 1807,74.0
1239280131638-01,2022-06-13,6,Cliente 2051,284.3
1239372311119-01,2022-06-13,6,Cliente 1807,74.0
1239281016913-01,2022-06-13,6,Cliente 10543,139.0
1239381754984-01,2022-06-13,6,Cliente 10544,109.8
1239281091910-01,2022-06-13,6,Cliente 10545,76.9
1239382894951-01,2022-06-13,6,Cliente 10546,139.0
1239393153695-01,2022-06-13,6,Cliente 3200,189.0
1239393309626-01,2022-06-13,6,Cliente 10547,128.7
1239282403814-01,2022-06-13,6,Cliente 9534,280.4
1239403387612-01,2022-06-14,6,Cliente 10455,184.2
1239282868653-01,2022-06-13,6,Cliente 171,76.9
1239480777350-01,2022-06-14,6,Cliente 10548,149.7
1239481136690-01,2022-06-14,6,Cliente 10549,285.0
1239283125411-01,2022-06-13,6,Cliente 171,76.9
1239481451429-01,2022-06-14,6,Cliente 10550,257.0
1239283403894-01,2022-06-13,6,Cliente 171,76.9
1239482779253-01,2022-06-14,6,Cliente 10551,223.7
1239290320396-01,2022-06-13,6,Cliente 10552,194.9
1239491952591-01,2022-06-14,6,Cliente 2397,189.0
1239492584390-01,2022-06-14,6,Cliente 10553,157.86
1239291597009-01,2022-06-13,6,Cliente 10554,295.9
1239492995167-01,2022-06-14,6,Cliente 10555,60.74
1239291635891-01,2022-06-13,6,Cliente 10556,258.9
1239492998551-01,2022-06-14,6,Cliente 10557,65.8
1239493285941-01,2022-06-14,6,Cliente 10558,149.7
1239291731924-01,2022-06-13,6,Cliente 122,76.9
1239500832300-01,2022-06-14,6,Cliente 10559,257.0
1239291849709-01,2022-06-13,6,Cliente 10560,132.88
1239501398946-01,2022-06-14,6,Cliente 10561,65.8
1239510317587-01,2022-06-14,6,Cliente 10562,215.9
1239292169132-01,2022-06-13,6,Cliente 10563,91.7
1239510689116-01,2022-06-14,6,Cliente 2397,194.9
1239292341738-01,2022-06-13,6,Cliente 10560,142.45
1239511414984-01,2022-06-14,6,Cliente 10564,220.7
1239292875278-01,2022-06-13,6,Cliente 10565,219.6
1239520536137-01,2022-06-14,6,Cliente 10566,139.0
1239292997830-01,2022-06-13,6,Cliente 8887,76.9
1239520818087-01,2022-06-14,6,Cliente 135,139.0
1239521422535-01,2022-06-14,6,Cliente 10566,139.0
1239293321337-01,2022-06-13,6,Cliente 10567,76.9
1239521853620-01,2022-06-14,6,Cliente 3220,169.59
1239300010191-01,2022-06-13,6,Cliente 10568,117.6
1239522313012-01,2022-06-14,6,Cliente 10569,40.04
1239531546567-01,2022-06-14,6,Cliente 10570,139.0
1239300810468-01,2022-06-13,6,Cliente 10571,109.8
1239531604873-01,2022-06-14,6,Cliente 10572,298.5
1239532351547-01,2022-06-14,6,Cliente 10573,275.6
1239532762625-01,2022-06-14,6,Cliente 4131,259.6
1239533249027-01,2022-06-14,6,Cliente 10574,143.2
1239541254047-01,2022-06-14,6,Cliente 10575,173.9
1239541855441-01,2022-06-14,6,Cliente 222,295.2
1239543045458-01,2022-06-14,6,Cliente 10576,219.23
1239543382916-01,2022-06-14,6,Cliente 10577,197.4
1239550858844-01,2022-06-14,6,Cliente 10578,110.6
1239550875958-01,2022-06-14,6,Cliente 7382,227.67
1239551052759-01,2022-06-14,6,Cliente 10579,80.8
1239551408876-01,2022-06-14,6,Cliente 10580,115.8
1239552921826-01,2022-06-14,6,Cliente 5025,139.0
1239553079370-01,2022-06-14,6,Cliente 5350,150.7
1239553273140-01,2022-06-14,6,Cliente 2405,158.8
1239561896171-01,2022-06-14,6,Cliente 10581,197.64
1239562885786-01,2022-06-14,6,Cliente 10582,258.9
1239301622210-01,2022-06-13,6,Cliente 319,220.7
1239301932251-01,2022-06-13,6,Cliente 219,179.6
1239302213220-01,2022-06-13,6,Cliente 319,257.0
1239302413291-01,2022-06-13,6,Cliente 10583,318.05
1239302660041-01,2022-06-13,6,Cliente 10584,76.9
1239303018156-01,2022-06-13,6,Cliente 9266,219.6
1239303132601-01,2022-06-13,6,Cliente 10585,125.9
1239303460102-01,2022-06-13,6,Cliente 10586,53.67
1239310049698-01,2022-06-13,6,Cliente 10587,771.0
1239311006283-01,2022-06-13,6,Cliente 10588,172.5
1239320423411-01,2022-06-13,6,Cliente 10589,200.7
1239320987981-01,2022-06-13,6,Cliente 10590,54.9
1239322833846-01,2022-06-13,6,Cliente 10591,44.6
1239323025778-01,2022-06-13,6,Cliente 10592,287.6
1239330188951-01,2022-06-13,6,Cliente 10593,141.8
1239332170079-01,2022-06-13,6,Cliente 10594,149.7
1239340571791-01,2022-06-13,6,Cliente 10595,76.9
1239341046643-01,2022-06-13,6,Cliente 10596,189.0
1239341664794-01,2022-06-13,6,Cliente 10597,257.0
1239341895507-01,2022-06-13,6,Cliente 9596,221.0
1239350981718-01,2022-06-13,6,Cliente 1807,74.0
1239351948931-01,2022-06-13,6,Cliente 10598,76.9
1239352145022-01,2022-06-13,6,Cliente 10599,563.0
1239352527178-01,2022-06-13,6,Cliente 3217,76.9
1239360634142-01,2022-06-13,6,Cliente 10600,86.9
1239361106991-01,2022-06-13,6,Cliente 10601,326.4
1239563490680-01,2022-06-14,6,Cliente 10602,149.2
1239803418206-01,2022-06-15,6,Cliente 10603,74.0
1239810163181-01,2022-06-15,6,Cliente 10604,54.9
1239570449993-01,2022-06-14,6,Cliente 10605,139.0
1239810531035-01,2022-06-15,6,Cliente 7425,120.7
1239571841692-01,2022-06-14,6,Cliente 245,377.4
1239580309847-01,2022-06-14,6,Cliente 10606,51.12
1239820538998-01,2022-06-15,6,Cliente 10607,121.5
1239820902357-01,2022-06-15,6,Cliente 7303,159.7
1239582504402-01,2022-06-14,6,Cliente 10608,80.8
1239822645655-01,2022-06-15,6,Cliente 10609,662.1
1239591895411-01,2022-06-14,6,Cliente 9149,54.9
1239833058248-01,2022-06-15,6,Cliente 10610,111.4
1239592201560-01,2022-06-14,6,Cliente 10606,51.12
1239600185378-01,2022-06-14,6,Cliente 10611,133.6
1239833073203-01,2022-06-15,6,Cliente 85,724.8
1239602635669-01,2022-06-14,6,Cliente 10612,76.9
1239840898673-01,2022-06-15,6,Cliente 8280,156.7
1239852705820-01,2022-06-15,6,Cliente 10613,209.6
1239603159772-01,2022-06-14,6,Cliente 9416,139.0
1239871087445-01,2022-06-16,6,Cliente 10614,116.7
1239610010396-01,2022-06-14,6,Cliente 10615,210.4
1239611272024-01,2022-06-14,6,Cliente 10616,245.22
1239883241951-01,2022-06-16,6,Cliente 10617,76.9
1239620173697-01,2022-06-14,6,Cliente 10618,76.9
1239980110600-01,2022-06-16,6,Cliente 10619,214.43
1239981378939-01,2022-06-16,6,Cliente 10620,141.03
1239621113963-01,2022-06-14,6,Cliente 10621,25.9
1239990340313-01,2022-06-16,6,Cliente 10622,123.8
1239622821659-01,2022-06-14,6,Cliente 10623,248.8
1239623447694-01,2022-06-14,6,Cliente 7621,334.8
1239991091054-01,2022-06-16,6,Cliente 10624,109.8
1239642711963-01,2022-06-15,6,Cliente 10625,54.9
1240000781922-01,2022-06-16,6,Cliente 10250,163.7
1239720506456-01,2022-06-15,6,Cliente 10626,74.0
1240000948741-01,2022-06-16,6,Cliente 9149,54.9
1239721728521-01,2022-06-15,6,Cliente 10627,110.3
1240000982340-01,2022-06-16,6,Cliente 10628,300.0
1240001764736-01,2022-06-16,6,Cliente 10629,185.94
1239722894707-01,2022-06-15,6,Cliente 10630,142.7
1239731645178-01,2022-06-15,6,Cliente 998,342.3
1240010877238-01,2022-06-16,6,Cliente 10631,76.9
1239740423960-01,2022-06-15,6,Cliente 4756,76.9
1240012152853-01,2022-06-16,6,Cliente 10632,100.62
1239741631623-01,2022-06-15,6,Cliente 1807,74.0
1240020400929-01,2022-06-16,6,Cliente 10633,74.0
1239742689833-01,2022-06-15,6,Cliente 10634,143.2
1240031273244-01,2022-06-16,6,Cliente 1590,152.8
1240031922376-01,2022-06-16,6,Cliente 10635,251.94
1239743304792-01,2022-06-15,6,Cliente 10634,143.2
1240032213995-01,2022-06-16,6,Cliente 2448,54.9
1239751546936-01,2022-06-15,6,Cliente 4018,168.7
1240032551413-01,2022-06-16,6,Cliente 10352,131.8
1239751768413-01,2022-06-15,6,Cliente 10636,88.3
1239751929534-01,2022-06-15,6,Cliente 10637,163.8
1240042529048-01,2022-06-16,6,Cliente 10638,258.9
1240042795265-01,2022-06-16,6,Cliente 10639,131.8
1239752201071-01,2022-06-15,6,Cliente 10206,76.9
1240052443398-01,2022-06-16,6,Cliente 3367,163.8
1239752431388-01,2022-06-15,6,Cliente 2424,76.9
1240061729550-01,2022-06-16,6,Cliente 10640,65.8
1239752984060-01,2022-06-15,6,Cliente 10641,76.9
1240061856505-01,2022-06-16,6,Cliente 5594,76.9
1240062176977-01,2022-06-16,6,Cliente 4493,240.45
1240062847846-01,2022-06-16,6,Cliente 10642,213.7
1240071096276-01,2022-06-16,6,Cliente 10643,227.4
1240081938426-01,2022-06-16,6,Cliente 9961,136.7
1240090318073-01,2022-06-16,6,Cliente 10644,142.7
1240101495835-01,2022-06-16,6,Cliente 10645,135.7
1240101825502-01,2022-06-16,6,Cliente 10646,54.9
1240103408758-01,2022-06-16,6,Cliente 10647,207.56
1240121262337-01,2022-06-17,6,Cliente 10648,29.8
1240210351885-01,2022-06-17,6,Cliente 10649,65.8
1239753262045-01,2022-06-15,6,Cliente 4969,109.8
1239753351987-01,2022-06-15,6,Cliente 10650,74.0
1239753444396-01,2022-06-15,6,Cliente 10206,76.9
1239762482611-01,2022-06-15,6,Cliente 10651,438.0
1239770168392-01,2022-06-15,6,Cliente 10652,54.9
1239770322790-01,2022-06-15,6,Cliente 358,49.9
1239770465779-01,2022-06-15,6,Cliente 320,146.0
1239770677926-01,2022-06-15,6,Cliente 10653,195.0
1239773116984-01,2022-06-15,6,Cliente 2658,583.64
1239781310960-01,2022-06-15,6,Cliente 10654,76.9
1239790271188-01,2022-06-15,6,Cliente 9810,821.1
1240211877535-01,2022-06-17,6,Cliente 10655,65.8
1240212510505-01,2022-06-17,6,Cliente 3448,131.6
1239791136208-01,2022-06-15,6,Cliente 10656,154.6
1240220134881-01,2022-06-17,6,Cliente 10657,139.0
1239792256958-01,2022-06-15,6,Cliente 10658,339.2
1239792464090-01,2022-06-15,6,Cliente 10659,109.8
1240220638923-01,2022-06-17,6,Cliente 245,95.8
1240221703897-01,2022-06-17,6,Cliente 10660,65.8
1239792496507-01,2022-06-15,6,Cliente 10661,109.8
1239792735361-01,2022-06-15,6,Cliente 10662,292.0
1240231586682-01,2022-06-17,6,Cliente 10663,59.6
1240232901169-01,2022-06-17,6,Cliente 10664,169.0
1239792939017-01,2022-06-15,6,Cliente 10665,331.6
1239793533714-01,2022-06-15,6,Cliente 10666,70.5
1240240144766-01,2022-06-17,6,Cliente 10667,314.61
1239801357358-01,2022-06-15,6,Cliente 8860,220.7
1240743150828-01,2022-06-19,6,Cliente 1353,174.7
1240240404706-01,2022-06-17,6,Cliente 10667,314.61
1240752698966-01,2022-06-19,6,Cliente 10668,41.2
1240241698926-01,2022-06-17,6,Cliente 10669,76.9
1240753159678-01,2022-06-19,6,Cliente 2238,76.9
1240243025470-01,2022-06-17,6,Cliente 10670,94.93
1240771469656-01,2022-06-19,6,Cliente 10671,37.3
1240250347737-01,2022-06-17,6,Cliente 7348,219.6
1240780525377-01,2022-06-19,6,Cliente 10672,54.9
1240261357947-01,2022-06-17,6,Cliente 10673,149.7
1240782362718-01,2022-06-19,6,Cliente 10674,199.5
1240783494518-01,2022-06-19,6,Cliente 10675,109.8
1240262262643-01,2022-06-17,6,Cliente 10676,339.9
1240800046297-01,2022-06-19,6,Cliente 10677,56.87
1240263587471-01,2022-06-17,6,Cliente 103,189.0
1240811419690-01,2022-06-19,6,Cliente 10678,125.4
1240811478620-01,2022-06-19,6,Cliente 10679,88.6
1240271419537-01,2022-06-17,6,Cliente 10680,365.6
1240812013382-01,2022-06-19,6,Cliente 10681,53.57
1240273133463-01,2022-06-17,6,Cliente 10682,754.8
1240813134550-01,2022-06-19,6,Cliente 10683,131.12
1240281508073-01,2022-06-17,6,Cliente 10684,125.8
1240832900679-01,2022-06-19,6,Cliente 10685,245.5
1240840968861-01,2022-06-20,6,Cliente 10686,164.7
1240281997636-01,2022-06-17,6,Cliente 10687,158.5
1240842294635-01,2022-06-20,6,Cliente 10688,166.0
1240302828603-01,2022-06-17,6,Cliente 9991,220.7
1240882827634-01,2022-06-20,6,Cliente 10689,298.3
1240312211153-01,2022-06-17,6,Cliente 10690,248.75
1240913266645-01,2022-06-20,6,Cliente 10691,220.7
1240312244068-01,2022-06-17,6,Cliente 10692,103.6
1240920564241-01,2022-06-20,6,Cliente 10693,124.7
1240921584705-01,2022-06-20,6,Cliente 10694,111.8
1240332717694-01,2022-06-17,6,Cliente 1695,221.6
1240363201050-01,2022-06-18,6,Cliente 283,284.5
1240923452900-01,2022-06-20,6,Cliente 10695,54.9
1240372577444-01,2022-06-18,6,Cliente 9888,76.9
1240931194035-01,2022-06-20,6,Cliente 10696,74.0
1240431344465-01,2022-06-18,6,Cliente 10697,214.6
1240931347845-01,2022-06-20,6,Cliente 10698,167.7
1240440098351-01,2022-06-18,6,Cliente 10699,309.7
1240932735533-01,2022-06-20,6,Cliente 10700,109.8
1240940172569-01,2022-06-20,6,Cliente 10701,220.7
